season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;model_prediction;text;medical_entities
3;2;Foreman;;üst ve alt endoskopi;;;açıklama;değerlendirme;0;nötr;gastrointestinal sistem;kimerizm;;Üst ve alt endoskopiler temiz çıktı.;"[{""text"":""üst endoskopi"",""type"":""Test""},{""text"":""alt endoskopi"",""type"":""Test""}]"
3;2;Chase;;kan testleri;;;açıklama;değerlendirme;0;nötr;kan;kimerizm;;Kan testlerinin hepsi normaldi ve altı dakikada pıhtılaştı.;"[{""text"":""kan testleri"",""type"":""Test""},{""text"":""pıhtılaşma"",""type"":""Symptom""}]"
3;2;House;kanama bozukluğu;;;;hipotez;hipotez;0;nötr;kan;kimerizm;;Bu basit bir kanama bozukluğu olabilir.;"[{""text"":""kanama bozukluğu"",""type"":""Disease""}]"
3;2;Foreman;kanama bozukluğu;kanama zamanı testi;;;açıklama;değerlendirme;0;nötr;kan;kimerizm;;"Çocuğun kanama bozukluğu var; kanamayı ancak 25 dakika sonra durdurabildim.";"[{""text"":""kanama bozukluğu"",""type"":""Disease""},{""text"":""kanama zamanı testi"",""type"":""Test""}]"
3;2;Cameron;;pıhtılaşma faktörü testleri;;;karar;test;0;nötr;kan;kimerizm;;Çelişkili kanama zamanı sonuçlarını doğrulamak için pıhtılaşma faktörlerini çalışalım.;"[{""text"":""pıhtılaşma faktörü testleri"",""type"":""Test""}]"
3;2;House;boyun yarası;metal analizi;;;açıklama;değerlendirme;0;nötr;boyun;kimerizm;;"Boynundan çıkan metal titanyum; muhtemelen eski cerrahi pinden kalmış bir parça.";"[{""text"":""titanyum"",""type"":""Test""},{""text"":""cerrahi pin"",""type"":""Procedure""},{""text"":""boyun"",""type"":""Anatomy""}]"
3;2;Foreman;inflamasyon;;;;hipotez;hipotez;0;nötr;damar;kimerizm;;Yabancı cisme karşı gelişen inflamatuar reaksiyon damara erozyon yapmış olabilir.;"[{""text"":""inflamatuar reaksiyon"",""type"":""Disease""},{""text"":""damar"",""type"":""Anatomy""}]"
3;2;House;düzensiz kanama;;;;açıklama;değerlendirme;0;nötr;kan;kimerizm;;Önce kanama bozukluğu yoktu, sonra vardı, şimdi yine yok gibi görünüyor.;"[{""text"":""kanama bozukluğu"",""type"":""Disease""}]"
3;2;Chase;;kan alma;;;açıklama;test;0;nötr;kan;kimerizm;;Kan alıp pıhtılaşma faktörlerinden herhangi biri düşük ya da eksik mi bakacağız.;"[{""text"":""kan alma"",""type"":""Procedure""},{""text"":""pıhtılaşma faktörleri"",""type"":""Test""}]"
3;2;Cameron;;PET taraması;;;açıklama;değerlendirme;0;nötr;parietal talamik alan;kimerizm;;Parietal talamik bölgede PET taraması yapıp ağrı algısı var mı görmek istiyorum.;"[{""text"":""PET taraması"",""type"":""Test""},{""text"":""parietal talamik alan"",""type"":""Anatomy""}]"
3;2;Chase;nefes darlığı, pulmoner ödem, hipertansif kriz;;sodyum nitroprussid;IV tedavi, oksijen;değerlendirme;acil;0;acil;akciğer;kimerizm;;"Pulmoner ödem ve ikinci evre hipertansif kriz gelişti; oksijen verin ve sodyum nitroprussid infüzyonu başlatın.";"[{""text"":""pulmoner ödem"",""type"":""Disease""},{""text"":""hipertansif kriz"",""type"":""Disease""},{""text"":""sodyum nitroprussid"",""type"":""Drug""},{""text"":""IV tedavi"",""type"":""Procedure""},{""text"":""oksijen"",""type"":""Procedure""},{""text"":""akciğer"",""type"":""Anatomy""}]"
3;2;Chase;yüksek sistolik tansiyon;;;;açıklama;değerlendirme;0;nötr;organlar;kimerizm;;"Sistolik tansiyon 170 civarında; çok hızlı düşürürsek organ hipoperfüzyonu riski var.";"[{""text"":""yüksek sistolik tansiyon"",""type"":""Symptom""},{""text"":""organ hipoperfüzyonu"",""type"":""Disease""}]"
3;2;House;yüksek tansiyon;;;;açıklama;değerlendirme;0;nötr;beyin, kalp, göz;kimerizm;;Tansiyonu bu kadar yüksek bırakmak inme, miyokard enfarktüsü ve körlük riski taşır.;"[{""text"":""yüksek tansiyon"",""type"":""Symptom""},{""text"":""inme"",""type"":""Disease""},{""text"":""miyokard enfarktüsü"",""type"":""Disease""},{""text"":""körlük"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""göz"",""type"":""Anatomy""}]"
3;2;Foreman;;von Willebrand testi;;;açıklama;kesin_tanı;0;nötr;kan;kimerizm;;Clancy von Willebrand için pozitif çıktı.;"[{""text"":""von Willebrand"",""type"":""Disease""},{""text"":""von Willebrand testi"",""type"":""Test""}]"
3;2;Cameron;hipertansif kriz;;;;hipotez;hipotez;0;nötr;kan;kimerizm;;Hipertansif kriz pıhtılaşma faktörlerini aktive ediyor olabilir.;"[{""text"":""hipertansif kriz"",""type"":""Disease""},{""text"":""pıhtılaşma faktörleri"",""type"":""Test""}]"
3;2;House;;transözofageal eko;;;karar;test;0;nötr;kalp;kimerizm;;Sorunun kalpte olup olmadığını görmek için transözofageal eko yapmamız gerekiyor.;"[{""text"":""transözofageal eko"",""type"":""Test""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Foreman;;eko;;;açıklama;değerlendirme;0;nötr;kalp;kimerizm;;Eko temiz, kalp yapısında kusur görünmüyor.;"[{""text"":""eko"",""type"":""Test""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;House;;miyosit biyopsisi;;;değerlendirme;test;0;nötr;kalp;kimerizm;;Sol tarafta hareket etmeyen birkaç bin miyosit var.;"[{""text"":""miyosit biyopsisi"",""type"":""Test""},{""text"":""miyosit"",""type"":""Anatomy""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Chase;aritmi değil, hareketsiz miyositler;;;;açıklama;değerlendirme;0;nötr;kalp;kimerizm;;"Bu aritmi değil; bazı miyositler hiç kasılmıyor.";"[{""text"":""aritmi"",""type"":""Disease""},{""text"":""miyosit"",""type"":""Anatomy""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Chase;;DNA analizi;;biyopsi;açıklama;değerlendirme;0;nötr;kalp;kimerizm;;Kalpten alınan miyositlerin DNA’sı Clancy’nin diğer dokularındaki DNA ile eşleşmiyor.;"[{""text"":""DNA analizi"",""type"":""Test""},{""text"":""biyopsi"",""type"":""Procedure""},{""text"":""miyosit"",""type"":""Anatomy""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Cameron;;protein etiketleme taraması;;;hipotez;test;0;nötr;sistemik;kimerizm;;Etkilenmiş hücrelerin yüzey proteinini hedefleyen antikorla benzer hücreleri tüm vücutta işaretleyebiliriz.;"[{""text"":""antikor"",""type"":""Drug""},{""text"":""protein etiketleme taraması"",""type"":""Test""}]"
3;2;Foreman;kemik iliği tutulumu;tarama;;;açıklama;değerlendirme;0;nötr;femur, kemik iliği;kimerizm;;"Femurdaki kemik iliğinde etkilenmiş hücre kümeleri var; bu, aralıklı kanama bozukluğunu açıklıyor.";"[{""text"":""kemik iliği tutulumu"",""type"":""Disease""},{""text"":""tarama"",""type"":""Test""},{""text"":""femur"",""type"":""Anatomy""},{""text"":""kemik iliği"",""type"":""Anatomy""}]"
3;2;Cameron;görme bozukluğu;tarama;;;açıklama;değerlendirme;0;nötr;retina, göz;kimerizm;;"Gözlük kullanma gereksinimini açıklayan tutulum da var; retina etkilenmiş olabilir.";"[{""text"":""görme bozukluğu"",""type"":""Symptom""},{""text"":""tarama"",""type"":""Test""},{""text"":""retina"",""type"":""Anatomy""},{""text"":""göz"",""type"":""Anatomy""}]"
3;2;Chase;;kateterizasyon;;femoral arter kateteri, pupilden iğne girişimi;açıklama;tedavi;0;nötr;femoral arter, kalp, retina, göz bebeği;kimerizm;;Etkilenmiş bölgeleri çıkardıktan sonra femoral arterden kalbe kateter ilerleteceğiz ve son olarak pupilden iğneyle retinadaki anormal hücreleri yok edeceğiz.;"[{""text"":""kateterizasyon"",""type"":""Procedure""},{""text"":""femoral arter"",""type"":""Anatomy""},{""text"":""retina"",""type"":""Anatomy""},{""text"":""göz bebeği"",""type"":""Anatomy""}]"
3;2;Chase;görme düzelmesi;;;;değerlendirme;tedavi;0;umutlu;göz;kimerizm;;"Artık yüzümü net görebiliyorsun; gözlüklerini atabilirsin.";"[{""text"":""görme düzelmesi"",""type"":""Symptom""},{""text"":""göz"",""type"":""Anatomy""}]"
3;2;Cameron;nöbet, halüsinasyon;;klonazepam;;açıklama;değerlendirme;0;nötr;temporal lob;kimerizm;;Halüsinasyonlar ve nöbetler temporal lob tutulumu düşündürüyor.;"[{""text"":""nöbet"",""type"":""Symptom""},{""text"":""halüsinasyon"",""type"":""Symptom""},{""text"":""klonazepam"",""type"":""Drug""},{""text"":""temporal lob"",""type"":""Anatomy""}]"
3;2;House;;beyin taraması;;;açıklama;değerlendirme;0;nötr;beyin;kimerizm;;"İşaretleyici kan-beyin bariyerini geçmemiş olabilir; bu yüzden beyin taraması temiz görünmüş olabilir.";"[{""text"":""beyin taraması"",""type"":""Test""},{""text"":""kan-beyin bariyeri"",""type"":""Anatomy""},{""text"":""beyin"",""type"":""Anatomy""}]"
3;2;House;;;;;açıklama;kesin_tanı;0;nötr;sistemik;kimerizm;;"Çocuk tek kişi değil; iki farklı embriyonun birleşmesi sonucu oluşmuş kimerizm var.";"[{""text"":""kimerizm"",""type"":""Disease""},{""text"":""embriyo"",""type"":""Anatomy""}]"
3;2;House;;beyin cerrahisi, elektriksel uyarı;;beyin ameliyatı;karar;tedavi;0;nötr;beyin;kimerizm;;Uzaylı kaçırılma halüsinasyonunu tetikleyen nöronları elektrikle uyarıp kardeşe ait hücreleri ayırt ederek çıkaracağız.;"[{""text"":""halüsinasyon"",""type"":""Symptom""},{""text"":""beyin cerrahisi"",""type"":""Procedure""},{""text"":""elektriksel uyarı"",""type"":""Procedure""},{""text"":""beyin"",""type"":""Anatomy""}]"
3;2;Foreman;hafif halüsinasyon;beyin dalga izlemi;;;açıklama;değerlendirme;0;nötr;beyin;kimerizm;;Beyin dalgaları hafif halüsinasyon gösteriyor ve nöronlar ışık veriyor.;"[{""text"":""hafif halüsinasyon"",""type"":""Symptom""},{""text"":""beyin dalga izlemi"",""type"":""Test""},{""text"":""nöron"",""type"":""Anatomy""}]"
3;2;Chase;;;;;açıklama;değerlendirme;0;nötr;;kimerizm;;Hasta tüp bebek gebeliği sonucu doğmuş.;"[{""text"":""tüp bebek"",""type"":""Procedure""}]"
3;2;Chase;ulna kırığı, suçiçeği;;;;açıklama;değerlendirme;0;nötr;ulna;kimerizm;;Üç yaşında sağ ulna kırığı, beş yaşında suçiçeği geçirmiş.;"[{""text"":""ulna kırığı"",""type"":""Disease""},{""text"":""suçiçeği"",""type"":""Disease""},{""text"":""ulna"",""type"":""Anatomy""}]"
3;2;House;kâbuslar;;;;açıklama;hipotez;0;nötr;sinir sistemi;kimerizm;;Bunlar halüsinasyon değil, kâbus olabilir.;"[{""text"":""kâbuslar"",""type"":""Symptom""}]"
3;2;House;gastrointestinal kanama;;;;açıklama;hipotez;0;nötr;gastrointestinal sistem;kimerizm;;Kanlı dışkı gastrointestinal bir sorunla da açıklanabilir.;"[{""text"":""gastrointestinal kanama"",""type"":""Symptom""}]"
3;2;Chase;boyunda yabancı cisim hissi;fizik muayene;;;açıklama;test;0;nötr;boyun;kimerizm;;Boynunda tarif ettiği bölgeyi muayene ettim.;"[{""text"":""fizik muayene"",""type"":""Test""},{""text"":""boyun"",""type"":""Anatomy""}]"
3;2;Clancy;boyun ağrısı;;;;açıklama;değerlendirme;0;korkulu;boyun;kimerizm;;Boynumun arkasında bir şey var, orada hissedebiliyorum.;"[{""text"":""boyun ağrısı"",""type"":""Symptom""},{""text"":""boyun"",""type"":""Anatomy""}]"
3;2;Chase;;;;metal çıkarma;açıklama;test;0;nötr;boyun;kimerizm;;Boyundaki parçayı çıkarmaya çalıştım ama çocuk orada bir çip olduğuna inanıyordu.;"[{""text"":""metal çıkarma"",""type"":""Procedure""},{""text"":""boyun"",""type"":""Anatomy""}]"
3;2;House;;;;;açıklama;değerlendirme;1;alaycı;;kimerizm;;Eğer analizim yanlışsa sorun bir UFO değil, bizim yorumumuzdur.;[]
3;2;House;;kanama zamanı testi;;;karar;test;0;nötr;kan;kimerizm;;Kanama zamanını yeniden çalışın.;"[{""text"":""kanama zamanı testi"",""type"":""Test""}]"
3;2;Foreman;uzamış kanama;kanama zamanı testi;;;açıklama;değerlendirme;0;nötr;kan;kimerizm;;"Kanama 25 dakika sürdü; bu normal değil.";"[{""text"":""uzamış kanama"",""type"":""Symptom""},{""text"":""kanama zamanı testi"",""type"":""Test""}]"
3;2;House;;metal analizi;;;açıklama;değerlendirme;0;nötr;boyun;kimerizm;;Laboratuvar metali tanımlayamadı ama bunun uzaylı teknolojisi olmadığını biliyoruz.;"[{""text"":""metal analizi"",""type"":""Test""},{""text"":""boyun"",""type"":""Anatomy""}]"
3;2;Cameron;spontan pıhtılaşma;;;;açıklama;hipotez;0;nötr;kan;kimerizm;;Boynunu oyduktan sonra kendi kendine pıhtılaşması garip.;"[{""text"":""spontan pıhtılaşma"",""type"":""Symptom""}]"
3;2;House;spontan pıhtılaşma;;;;açıklama;değerlendirme;0;nötr;kan;kimerizm;;"Önce kanama bozukluğu vardı, şimdi kendi kendine pıhtılaşıyor; bu tablo tutarsız.";"[{""text"":""kanama bozukluğu"",""type"":""Disease""},{""text"":""spontan pıhtılaşma"",""type"":""Symptom""}]"
3;2;Mom;psikolojik belirti;;;;hipotez;hipotez;0;endişeli;;kimerizm;;Sorun kanında değil de psikolojik olabilir mi?;"[{""text"":""psikolojik belirti"",""type"":""Symptom""}]"
3;2;Chase;hipertansiyon;;;;açıklama;hipotez;0;nötr;kalp;kimerizm;;Önceki iki testte de hipertansif olmuşsa pıhtılaşması açıklanabilir.;"[{""text"":""hipertansiyon"",""type"":""Disease""},{""text"":""pıhtılaşma"",""type"":""Symptom""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;House;;transözofageal eko;;;açıklama;test;0;nötr;kalp;kimerizm;;Transözofageal eko kalpteki yapısal sorunu gösterebilir.;"[{""text"":""transözofageal eko"",""type"":""Test""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Chase;;transözofageal eko;;;açıklama;değerlendirme;0;nötr;kalp;kimerizm;;Bu test kalbin nerede sorun çıkardığını gösterecek, sonra tedavi edebiliriz.;"[{""text"":""transözofageal eko"",""type"":""Test""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Chase;;eko;;;açıklama;değerlendirme;0;nötr;kalp;kimerizm;;Yapısal defekt yok, kapaklar sağlam.;"[{""text"":""eko"",""type"":""Test""},{""text"":""kalp kapakları"",""type"":""Anatomy""}]"
3;2;House;;miyokard görüntüleme;;;açıklama;değerlendirme;0;nötr;kalp;kimerizm;;Bir grup miyosit diğerleriyle birlikte kasılmıyor.;"[{""text"":""miyokard görüntüleme"",""type"":""Test""},{""text"":""miyosit"",""type"":""Anatomy""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Cameron;;sistemik hücre taraması;;;açıklama;test;0;nötr;sistemik;kimerizm;;Anormal DNA taşıyan hücreleri işaretleyip tüm vücutta izleyebiliriz.;"[{""text"":""sistemik hücre taraması"",""type"":""Test""},{""text"":""DNA"",""type"":""Test""}]"
3;2;Cameron;kemik iliği tutulumu;tarama;;;açıklama;değerlendirme;0;nötr;femur, kemik iliği;kimerizm;;"Femurdaki kemik iliğinde sıcak odak var; kanama sorununu bu açıklıyor.";"[{""text"":""kemik iliği tutulumu"",""type"":""Disease""},{""text"":""tarama"",""type"":""Test""},{""text"":""femur"",""type"":""Anatomy""},{""text"":""kemik iliği"",""type"":""Anatomy""}]"
3;2;Cameron;hipertansif sorunlar;tarama;;;açıklama;değerlendirme;0;nötr;kalp;kimerizm;;"Kalpte kaçırdığımız etkilenmiş alanlar var; hipertansiyonun nedeni bu olabilir.";"[{""text"":""hipertansiyon"",""type"":""Disease""},{""text"":""tarama"",""type"":""Test""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Cameron;görme bozukluğu;tarama;;;açıklama;değerlendirme;0;nötr;göz;kimerizm;;Gözlük ihtiyacı da bu hastalığın bir belirtisi olabilir.;"[{""text"":""görme bozukluğu"",""type"":""Symptom""},{""text"":""göz"",""type"":""Anatomy""}]"
3;2;Chase;;;;kalp kateterizasyonu;açıklama;tedavi;0;nötr;femoral arter, kalp;kimerizm;;Kateteri femoral arterden kalbe ilerletip etkilenmiş alanları çıkaracağız.;"[{""text"":""kalp kateterizasyonu"",""type"":""Procedure""},{""text"":""femoral arter"",""type"":""Anatomy""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;2;Chase;;;;retina ablasyonu;açıklama;tedavi;0;nötr;retina;kimerizm;;Son aşamada pupilden girip retinadaki anormal hücreleri yok edeceğiz.;"[{""text"":""retina ablasyonu"",""type"":""Procedure""},{""text"":""retina"",""type"":""Anatomy""}]"
3;2;Chase;hipertansiyon düzelmesi;;;;açıklama;tedavi;0;umutlu;kalp;kimerizm;;Etkilenmiş alanlar temizlenince kan basıncı sorunları da düzelmeli.;"[{""text"":""hipertansiyon"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
3;3;House;hafif tremor,katarakt,nefes darlığı;;;;açıklama;hipotez;0;nötr;akciğer;amiloidoz;;"71 yaşında bir kanser araştırmacısı, hafif tremoru, iki yıl önce çıkarılmış lokalize melanomu ve kataraktı var; ayrıca nefes alamıyor.";"[{""text"":""tremor"",""type"":""Symptom""},{""text"":""katarakt"",""type"":""Disease""},{""text"":""melanom"",""type"":""Disease""},{""text"":""nefes darlığı"",""type"":""Symptom""}]"
3;3;House;yüz laserasyonları;;;;açıklama;değerlendirme;1;alaycı;yüz;amiloidoz;;Yüzündeki laserasyonlar ürkütücü ama ne yazık ki tanısal olarak önemsiz.;"[{""text"":""yüz laserasyonları"",""type"":""Symptom""},{""text"":""yüz"",""type"":""Anatomy""}]"
3;3;Foreman;ağrı;;;;soru;yok;0;nötr;bacak;amiloidoz;;Ağrı geri mi döndü?;"[{""text"":""ağrı"",""type"":""Symptom""}]"
3;3;House;bilinç kaybı,nefes darlığı;;;;açıklama;değerlendirme;0;nötr;akciğer;amiloidoz;;"Ağrı yoktu, bilinçsizdi; muhtemelen nefes alamadığı için bayıldı.";"[{""text"":""bilinç kaybı"",""type"":""Symptom""},{""text"":""nefes darlığı"",""type"":""Symptom""}]"
3;3;House;nefes darlığı;;;;açıklama;hipotez;0;ciddi;akciğer;amiloidoz;;Ezra Powell ölecek.;"[{""text"":""nefes darlığı"",""type"":""Symptom""}]"
3;3;Chase;oksijen düşüklüğü,akciğerde sıvı;akciğer röntgeni;;;hipotez;hipotez;0;nötr;akciğer,kalp;amiloidoz;;"Oksijenlenmesi çok düşük ve akciğerleri sıvıyla dolu; sorun kalp kaynaklı olabilir, amiloidoz da olasılıklar arasında.";"[{""text"":""oksijen düşüklüğü"",""type"":""Symptom""},{""text"":""akciğerde sıvı"",""type"":""Symptom""},{""text"":""akciğer röntgeni"",""type"":""Test""},{""text"":""amiloidoz"",""type"":""Disease""}]"
3;3;Foreman;;;;;hipotez;hipotez;0;nötr;akciğer;amiloidoz;;"Sorun akciğerlerden de kaynaklanabilir; laboratuvarda soluduğu toksik kimyasallar etkili olmuş olabilir.";"[{""text"":""toksik kimyasal maruziyeti"",""type"":""Disease""},{""text"":""akciğer"",""type"":""Anatomy""}]"
3;3;Chase;;akciğer röntgeni;;;değerlendirme;değerlendirme;0;nötr;akciğer;amiloidoz;;Akciğer röntgeni temiz, sorun akciğer gibi görünmüyor.;"[{""text"":""akciğer röntgeni"",""type"":""Test""}]"
3;3;Foreman;;EKG;;;değerlendirme;değerlendirme;0;nötr;kalp;amiloidoz;;EKG de temiz, kalp gibi de görünmüyor.;"[{""text"":""EKG"",""type"":""Test""}]"
3;3;House;nefes darlığı;;;;açıklama;hipotez;0;nötr;kalp,akciğer;amiloidoz;;"Hastane dışında nefes alamıyor, hastanede alabiliyor; demek ki yaptığımız bir şey test sonuçlarını etkiliyor.";"[{""text"":""nefes darlığı"",""type"":""Symptom""}]"
3;3;House;;stres EKG;;;karar;test;0;nötr;kalp;amiloidoz;;Onu eğimli koşu bandına çıkarıp stres EKG yapalım.;"[{""text"":""stres EKG"",""type"":""Test""}]"
3;3;Cameron;nefes darlığı;;oksijen;;tedavi;test;0;nötr;akciğer;amiloidoz;;Teste başlamadan önce oksijeni artıracağım.;"[{""text"":""oksijen"",""type"":""Drug""},{""text"":""nefes darlığı"",""type"":""Symptom""}]"
3;3;Foreman;düşük kalp hızı;;;;değerlendirme;değerlendirme;0;nötr;kalp;amiloidoz;;"Kalp hızı yükselmiyor; 130’un üstüne çıkaramazsak bir şey göremeyiz.";"[{""text"":""düşük kalp hızı"",""type"":""Symptom""}]"
3;3;Powell;nefes darlığı;;;;açıklama;değerlendirme;0;zorlanmış;akciğer;amiloidoz;;Devam edemem, durmam gerekiyor.;"[{""text"":""nefes darlığı"",""type"":""Symptom""}]"
3;3;Cameron;nefes darlığı;;;;açıklama;değerlendirme;0;endişeli;akciğer;amiloidoz;;Daha fazla devam edemiyor, bu işe yaramıyor.;"[{""text"":""nefes darlığı"",""type"":""Symptom""}]"
3;3;House;akciğerde sıvı;;;;açıklama;değerlendirme;1;alaycı;akciğer;amiloidoz;;Gerçekten mi, akciğerlerinde sıvı mı var?;"[{""text"":""akciğerde sıvı"",""type"":""Symptom""}]"
3;3;House;;;;;açıklama;hipotez;0;nötr;kalp;amiloidoz;;Yeterince zorlamadığımız için kalp hızını yükseltemedik.;[]
3;3;House;;;;;karar;test;0;sert;kalp;amiloidoz;;Testi tekrar yapın.;[]
